Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.10888,0.081496,-0.14241,0,0,0,5.3294,0.021938,-4.0175E-06,-1.4796E-06,0.023203,-7.8034E-06,0.014905,0,0,0,0,0,0,package://threewheel/meshes/base_link.STL,0.75294,0.75294,0.75294,1,0,0,0,0,0,0,package://threewheel/meshes/base_link.STL,,Body2-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
LFS,0.066688,0.0036428,-0.064837,0,0,0,0.26437,3.2075E-05,-1.4412E-07,-6.3085E-08,6.227E-05,-2.0189E-07,6.2852E-05,0,0,0,0,0,0,package://threewheel/meshes/LFS.STL,0.75294,0.75294,0.75294,1,0,0,0,0,0,0,package://threewheel/meshes/LFS.STL,,Suspensionsystem-1,Origin_LFS,Axis_LFS,LFS,prismatic,0.31516,0.050812,-0.047207,2.834,0,3.1416,base_link,0,0.3028,-0.95305,0,0,0,0,,,,,,,,
LFW,-0.008411,1.7347E-18,0,0,0,0,0.23877,0.00029907,-3.4096E-22,-2.4198E-21,0.00016737,1.3553E-20,0.00016737,0,0,0,0,0,0,package://threewheel/meshes/LFW.STL,1,1,1,1,0,0,0,0,0,0,package://threewheel/meshes/LFW.STL,,wheel-1,Origin_LFW,Axis_LFW,LFW,continuous,0,-0.018219,-0.039786,-2.5238,0,3.1416,LFS,1,0,0,3.1,7,,,,,,,,,,
RFS,0.072447,-0.0024231,-0.066755,0,0,0,0.26437,3.2075E-05,1.4412E-07,6.3085E-08,6.227E-05,-2.0189E-07,6.2852E-05,0,0,0,0,0,0,package://threewheel/meshes/RFS.STL,0.75294,0.75294,0.75294,1,0,0,0,0,0,0,package://threewheel/meshes/RFS.STL,,Suspensionsystem2-1,Origin_RFS,Axis_RFS,RFS,prismatic,-0.10492,0.012128,-0.047207,2.834,0,0,base_link,0,0.3028,-0.95305,0,0,0,0,,,,,,,,
RFW,0.014171,0,0,0,0,0,0.23877,0.00029907,-6.0887E-37,-1.8343E-36,0.00016737,-3.2644E-38,0.00016737,0,0,0,0,0,0,package://threewheel/meshes/RFW.STL,1,1,1,1,0,0,0,0,0,0,package://threewheel/meshes/RFW.STL,,wheel-2,Origin_RFW,Axis_RFW,RFW,continuous,0,0.00097405,-0.03369,-1.2632,0,0,RFS,1,0,0,3.1,7,,,,,,,,,,
BC,4.0063E-07,-0.0094793,-5.5511E-17,0,0,0,0.020987,7.3202E-06,2.1294E-10,7.9409E-22,3.6659E-06,9.0975E-22,8.246E-06,0,0,0,0,0,0,package://threewheel/meshes/BC.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://threewheel/meshes/BC.STL,,caster2-1,Origin_BC,Axis_BC,BC,continuous,0.108,0.263000868409068,0,1.5707963267949,0,0.102544806239951,base_link,0,1,0,,,,,,,,,,,,
BW,1.2669E-05,6.9389E-18,-5.5511E-17,0,0,0,0.052036,2.1966E-05,1.2016E-21,-5.7175E-21,1.254E-05,-4.9371E-37,1.254E-05,0,0,0,0,0,0,package://threewheel/meshes/BW.STL,1,1,1,1,0,0,0,0,0,0,package://threewheel/meshes/BW.STL,,wheel_small-1,Origin_BW,Axis_BW,BW,continuous,0,-0.034804,0,0,0,0,BC,1,0,0,,,,,,,,,,,,
